id,text,label,Comments
1006,فاذا كان حق المقاومه الوطنيه اللبنانيه ان تعمل تدريب الاراضي اللبنانيه تحتلها اسرائيل وهذا حق مشروع فليس حق جهه لبنانيه طلب لبنان وموافقته ان تنشئ مقاومه ارضه,assumption,
1007,واشاد بابناء الجنوب قدموا اغلى عندهم سبيل تحرير ارضهم براثن الاحتلال المقاومه,testimony,
1008,اصدرت جبهه المقاومه الوطنيه قوات العروبه بيانا قالت الوقت يرضخ العدو الصهيوني تحت ضربات ابطال المقاومه الوطنيه اللبنانيه والفلسطينيه للانسجاب الجنوب,testimony,
1009,نتوجه بالتحيه والاكبار لشعبنا اللبناني والفلسطيني رفض عمليات احتلال العدو وحمل لواء مقاتليه نيابه الامه العربيه,common-ground,not sure about this
1010,حذرت الوجه الثاني للمخطط والقاضي بافتعال فتن ضواحي صيدا بواسطه العملاء وبعض القوى اللبنانيه الفلسطينيه,testimony,
1011,وقالت المنظمه بيان اصدرته امس الوقت تتجلى يوميا بابهى الصور بطوله مقاتلي جبهه المقاومه الوطنيه اللبنانيه ارض الجنوب,testimony,
1012,ومع استمرار الصمود الشعبي وتعزيزه المناطق المحتله يبقى الوضع السياسي الداخلي عامل اضعاف لقضيه الجنوب عوض يكون عامل دفع,assumption,
1013,الحثيث الى تعميق الوحده الوطنيه الصيداويه الجنوبيه قاعده مقاومه الاحتلال ونبذ عملائه والتصدي للنهج الفاشي الفئوي يحلم اصحابه بالتعامل اسرائيل سبيلا للاستقواء المواقع,assumption,
1014,وان قوى الوطنيه لبنان عموما وفي الجنوب حمايه الكتله الشعبيه الفلسطينيه مدينه صيدا ومخيم عين الحلوه وسائر انحاء شمال,common-ground,
1015,الجنوب قاعده التزام الجميع القرار الوطني الصيداوي الجنوبي اللبناني وانضواء الجميع تحت رايه المقاومه الوطنيه اللبنانيه وادراك الجميع ان التحالف الوطني اللبناني السوري الفلسطيني ركيزه الطويله النفس للاحتلال الاسرائيلي الساحه اللبنانيه,assumption,
1016,الاساس مهاجمه المستوطنات الاسرائيليه يلغي انجازا رئيسيا لعمليه غزو لبنان صيف والتي اسفرت اخراج المقاومه الفلسطينيه معاقله جنوب لبنان,assumption,
1017,واللقاء يناشد ابناء صيدا ملحا التنبه الى الاعيب العدو الصهيوني وعلى الحرص بقاء وحدتهم ووعيهم الكامل امن والتشعب العربي,testimony,
1018,حددت برنامجها للسنه وحددت الامانه الدوليه للتضامن الشعب العربي وقضيته فلسطين برنامجها للسنه مؤكده العمل دعم نضال منظمه التحرير الفلسطينيه الجبهه الوطنيه الديموقراطيه المقاومه الوطنيه اللبنانيه وسوريا وليبيا واليمن الجنوبيه والجزائر,testimony,
1019,ان التحدي الان موجه الى الجميع تؤيد الشرعيه اللبنانيه الجنوب ملتزمه وحده المنظمه وتؤكد العلاقات مع سوريا,assumption,
1020,اكدت قياده حركه التحرير الوطني الفلسطيني فتح المخيمات الفلسطينيه الجنوب وجوب عوده العلاقات الكفاحيه الشقيقه سوريا ودعت مناضليها الى الالتفاف حول شعار وحده نظمه التحرير الفلسطينيه قاعده القرار الوطني الفلسطيني المستقل ومقاومه الظواهر الانفراديه والانشقاقيه والانقساميه وكل المشاريع الاستسلاميه,testimony,
1021,وكانت النتيجه ان الجنوب ظل على مدى سنوات يتحمل فعل المقاومه الفلسطينيه وردود فعل اسرائيل ويتحمل اجتياحا اسرائيليا لقسم الجنوب انتهى بدخول قوات دوليه لتامين الانسحاب القسم المحتل اجتياحا اوسع شمل الجنوب وبيروت واجزاء اخري لبنان,common-ground,
1022,يزال لبنان يعاني مطمئن الى الانسحاب الكامل اراضيه رغم قرارات مجلس الامن الواضحه والصريحه,common-ground,
1023,مصدر مسؤول الجبهه الشعبيه لتحرير فلسطين الجنوب ابناء صيدا الانتصار البطولي الرائع حققته بطولات المقاومه الوطنيه المسلحه اللبنانيه والفلسطينيه,testimony,
1024,وتضررت سيارات سليمان ذيب داود داتسن وجان الكفوري فولكسفاغن” وجرجس الكفوري بيكالثالثئه المكان نفسه تماما لواقع وذلك الاتحاد العام تتعلق حسن فضل الله برصاص النشاط العشوائي الى الجنوب,anecdote,
1025,الجنوبي قضاء النبطيه وصور واوقع رصاص التمشيط جرحي شن رجال المقاومه هجوما المواقع الاسرائيليه ومواقع جيش لبنان,anecdote,
1026,وقع اشتباك الاول نوعه منذ انسحاب الاسرائيليين صيدا وجوارها مخيم الفلسطينيين الميه وميه وابناء البلده اسفر مقتل فتاه فلسطينيه واصابه فتى البلده,anecdote,
1027,ودعت الى تمتين التحالف القوى الوطنيه اللبنانيه والمقاومه الفلسطينيه وسوريا وحركه التحرر القومي العربي وطالبت الدوله تاديه عليها المقاومين وسحب الجيش سوق الغرب ووضعها المكان الطبيعي ارض الجنوب وازاله حاجز البرباره,testimony,
1028,دعم القضيه الفلسطينيه ودعم جبهه المقاومه الوطنيه الجنوب اللبناني واستمرار الدعم اجل وقف حرب الخليج وحل القضايا التحرريه العالم ستبقى اطار الدعم والتاييد والمسانده,assumption,
1029,وهاجمت المقاومه حاجزين الجنوبي وسط مدينه صور وفي منطقه المرفاء,anecdote,
1030,غضون ابلغ شمعون بيريز رئيس الوزراء الاسرائيلي الى المؤتمر الطالبي لحزب العمل ان الارهاب الشيعي خلف ارهاب منظمه التحرير الفلسطينيه جنوب لبنان سيطرح مزيدا المشاكل اسرائيل,assumption,
1031,طلب عرفات رساله الى الامين العام للامم المتحده ومجلس الامن تخللها لوضع حد للهجمات يتعرض المخيمات مشددا مسؤوليه الامم المتحده الحفاظ امن السكان المدنيين الجنوب اللاجئون,testimony,
1032,دمشق حذر امس العقيد محمد سعيد موسى ابو موسى احد زعماء حركه الانتفاضه فتح الاجراءات يتعرض الفلسطينيون جنوب لبنان وقال ابو موسى بيان وزعته وكاله الانباء الفلسطينيه وفيه ان فصائل المقاومه الفلسطينيه تقف مكتوفه حيال يتعرض سكان مخيمي عين الحلوه والميه وميه الفلسطينيين جنوب لبنان قتل وتدمير وتهجير العدو الصهيوني وعملائه,testimony,
1033,"ان الاطراف الوطنيين وقوى التصدي والصمود العربي وعلى راسها سوريا تالو جهدا لاسقاط النسخه المتجدده لكمب ديفيد الثانيه يدفعها الى موقف استراتيجي ثابت الحلول السياسيه ""المتفرده وتحالف اكيد",assumption,
1034,قوى التغيير والثوره المقاومه الفلسطينيه ممثله بجبهه الانقاذ الوطني وكل القوى الوطنيه والقوميه ناضلت ولما تزل اجل وضع حد للمؤامره الصهيونيه الاميركيه وهزمت ادواتها الساحه اللبنانيه واسقطت نهجها باسقاط اتفاق ايار المشؤوم وتحرير ترابنا الوطني الجنوب والبقاع الغربي وراشيا رجس الاحتلال الصهيوني,assumption,strong assumption
1035,اعاده ربط قضيه لبنان بقضيه المنطقه,other,
1036,يضاف الى ان عوده المقاومه الفلسطينيه الي الجنوب شانها ان تعيد ربط القضيه اللبنانيه بالقضيه الفلسطينيه,assumption,
1037,ان لبنان بذل ويبذل جهد اجل فصل قضيته القضيه الفلسطينيه وعن قضيه الشرق الاوسط وان الرئيس الاسد نفسه اكد الفصل تصريح ودعا الي العمل اجل ذلك,assumption,
1038,اتهم عرفات حركه امل بانها ولعت اتفاقا سريا مع اسرائيل لعرقله نشاط المقاومه الفلسطينيه واللبنانيه جنوب,testimony,
1039,واشاد مؤتمر صحافي بموقف الحزب التقدمي الاشتراكي حزب الله حركه الناصريين المرابطون لرفضهم القتال الى جانب امل معتبرا ان هجمات امل المخيمات الفلسطينيه بيروت تندرج اطار الاتفاق الموقع امل واسرائيل,testimony,
1040,وقالوا انهم ارسلوا برقيات الى رؤساء سوريا والجماهيريه الليبيه والجزائر واليمن الجنوبيه والى,testimony,
1041,الامين العام لجامعه الدول العربيه يحضهم التدخل الفوري توقف القتال المهم الان,testimony,
1042,جهه اخري كتبت صحيفه البعث الناطقه باسم الحزب الحاكم سوريا ان المهم الان القضاء نهائيا التحركات العرفاتيه وعلى مرتكزاتها لبنان واعاده اللحمه والتحالف المقاومه الوطنيه الفلسطينيه والقوى الوطنيه اللبنانيه,testimony,
1043,ولفت الى ان حرب المخيمات كشفت مؤامره خارجيه تستهدف الشعبين واللبناني وتستخدم الاساليب والوسائل المتاحه للايقاع بينهما,testimony,
1044,والمرحله تتطلب وعيا وادراكا لمواجهه المؤامره الساعيه اثاره النعرات وتوسيع الشق,assumption,not sure about this - between assumption and common-ground
1045,يشاع احتمال حصول معارك المخيمات الفلسطينيه الجنوب يدخل باب الحمله الاعلاميه الغربيه لتشويه صوره الوضع وتحويل الانظار,assumption,
1046,المقاومه الوطنيه البطله استطاعت طرد العدو الاسرائيلي الاراضي اللبنانيه,common-ground,"This sentence is stating that the Mukawama was able to kick out Israel from Lebanese territories, however the usage of ""albatala"" makes it a bit of an assumption, but its more ""common-ground"" than it is ""assumption"""
1047,رابعا ندعو اسره العداله الى العوده الى قصر العدل للتوفر طرابلس الى انها,testimony,
1048,عقدت الاحزاب والقوى الوطنيه والتقدميه والمقاومه الفلسطينيه الشمال اجتماعها الدوري امس مكتب المنشقين قياده حركه فتح مخيم البداوي وناقشت الاوضاع السياسيه والامنيه والاجتماعيه الشمال خصوصا ولبنان,anecdote,
1049,واصدرت الاحزاب والمقاومه بيانا اعربت مستهله قلقها المتزايد جراء الاقتتال حول المخيمات بيروت الصفوف وتمتين التحالف اللبناني الفلسطيني السوري المواجهه استحقاقات المرحله الاخيره انسحاب القوات الصهيونيه ارض الجنوب,testimony,
1050,واضاف اشاره الى الانسحاب الاسرائيلي جنوب لبنان المقاومه الفلسطينيه واللبنانيه اجبرت العدو الانسحاب لبنان,testimony,testimony but a bit opinionated
1051,مصادر قريبه قصر الرئاسه تقول ان الرئيس الجميل يتوقع انسحاب اسرائيل انسحابا كاملا الجنوب وان تاخر موعده السابق ربما للمساومه والابتزاز,testimony,
1052,وحمل لبنان القبول بالترتيبات الامنيه تريد والتسليم ببقاء قوات لحد الحصول ضمانات عوده المقاومه الفلسطينيه الى الجنوب وتوقف نشاط المقاومه الوطنيه اللبنانيه,testimony,
1053,وفي موازاه التحرك لبنان وفي اتجاه السعوديه النتائج تجنيها حتما عمليات المقاومه الجنوب والتي تستهدف الحزام الامني لا سيما الانتحاريه منها ستخرج منظمه التحرير الفلسطينيه ومقاومتها وستدعم موقف سوريا,assumption,
1054, تؤكد باستمرار ان المقاومه اسقطت اتفاق ايار وفرضت الانسحاب الاسرائيلي جزء كبير الاراضي اللبنانيه,common-ground,not sure about this - between an assumption and common-ground
1055,ونحن نطلب تحرير الجنوب لان مقاومه شامله امكانها ان تحرره نطلب منها الاقل ان تشق طريقا وان تبني مستشفى وان تعوض نوى الشهداء وهذا اضعف المطلوب اكدت التلاحم اللبناني الفلسطيني,testimony,"testimony becauase of the usage of ""نحن"""
1056,اعلن اقليم حركه فتح لبنان التزامه خطه امنيه تهدف الى تامين الاستقرار والامن للجميع واكد تعزيز وحده التحرير الفلسطينيه,testimony,
1057,وقال ان اللجنه ناقشت ايضا تصريحات اميركيه شان امكان اجراء محادثات وفد اردني فلسطيني وموازنه المنظمه وتدعيم المقاومه الفلسطينيه الضفه الغربيه وقطاع غزه ابو ظبي,testimony,
1058,نشرت صحيفه الوحده تصريحا للسيد صلاح خلفابو اياد عضو اللجنه المركزيه لحركه فتح اعلن ان المعسكرات اقامتها منظمه التحرير قواتها بيروت اقفلت وان القوات كانت تونس نقلت الى جنوب لبنان والعراق,testimony,
1059,وبعد لقائه مساعديه ندد الهجمات تتعرض المخيمات الفلسطينيه لبنان والتي ترمي الى تمكين العدو الصهيوني ضمان حدود امنه الجنوب اللبناني وقفل باب الجنوب امام المقاومه الفلسطينيه,testimony,
1060,ورحب الخطباء بعوده طرابلس والميناء الى اجواء الديموقراطيه,testimony,
1061,ودانوا الهيمنه سيطرت عليها قبل,testimony,
1062,وحذروا مستغلي الظروف يلبسون لبوس الوطنيه,testimony,
1063,واشادوا بالدور السوري لبنان وطالبوا بدعم المقاومه الوطنيه الجنوب وتعميم نموذج زحله وطرابلس وحملوا نهج السيد ياسر عرفات رئيس لجنه التحرير الفلسطينيه واتهموه بالوقوف وراء احداث طرابلس,testimony,opinionated testimony
1064,ممثل كرامي تكلم اولا ممثل رئيس الحكومه المحامي بسام الدايه الاحتفال لانهم اتاحوا المجال,anecdote,
1065,وليست المره الاولي دعونا الناس يعرفون تفاصيل جرى الماضي يجري الان مبرر لتكديس السلاح مخيمات صيدا,assumption,not sure about this
1066,المسؤول التنظيمي لحركه امل الجنوب السيد محمود فقيه داعيا الى ارسال السلاح الى جبهه المقاومه الوطنيه,testimony,
1067,سالت وكاله اخبار لبنان السيد فقيه حقيقه وصول السلاح الى المخيمات الفلسطينيه واحتمال وصول معركه فيها فاجاب دائما وفي مره تتجه الاوضاع الحل الوطني ويعمل الفرقاء التلاقي لايجاد الوطن دوامه القتال والتفريق والعمل,testimony,
1068,وكانت هزيمه المارينز والهروب شروط للعدو الصهيوني المتغطرس دخل لبنان ليفرض المشاريع الاميركيه,common-ground,not sure about this - between common ground and assumption
1069,الى ان انتفاضه بيروت القوى القوميه والوطنيه انطلاقه المقاومه الوطنيه الجنوب اللبناني وهي جاء تطبيعيا لانتفاضات الثوره الفلسطينيه,assumption,
1070,لسنا ضد اي حل وطني وسنعمل لاعاده الوحده نناضل فصائل جبهه الانقاذ والجبهه الديموقراطيه والحزب الشيوعي اجل وحده نضال حركه المقاومه الفلسطينيه اساس وطني وعلى اساس برنامج,testimony,"not sure about this - its a testimony because it begins with ""لسنا""  i.e. someone is saying this ..."
1071,وذكر ان الثوره قاتلت الجبل وساهمت تحريره وتحرير الضاحيه الجنوبيه وبيروت الوطنيه,testimony,
1072,وقال ان الثوره قدمت المكاث اجل لبنان وطني عربي ديموقراطي واحد يجب ان تكرم وتعزز ان يعمل البعض تحريف موقف البندقيه الفلسطينيه,testimony,
1073,غزه ابو امل وشهداء المقاومه الوطنيه اللبنانيه بلال فحص وسناء محيدلي والشيخ راغب حرب ووفاء ولولا وغيرهم منات الاجنه المركزيه للحرب التحرير,anecdote,
1074,بالذكرى الثامنه عشره لتاسيس الجبهه اقامت منظمه المراه الفلسطينيه مخيم البداوي معرضا للاشغال اليدويه مقر نادي الفلسطيني الشمال,anecdote,
1075,جبهه الانقاذ الوطني الاربعاء اعتداءات النبطيه والبقاع الشرقي المقاومه بالجنوب النهار,anecdote,
1076,شن امس رجال المقاومه هجمات مواقع الاسرائيليين جيش لبنان الجنوبي وتواصلت الاعتداءات قرى النبطيه والبقاع الشرقي,anecdote,
1077,واما ان الجميل وسوسليكوف عرضا العلاقات وزياره الترك لموسكو قريبا يفصل الجنوب الوضع بقيه المناطق اللبنانيه,assumption,
1078,كان الماضي وقبل ان تشتعل الحرب لبنان عام فالمقاومه الفلسطينيه كانت تشن هجماتها القرى الاسرائيليه وتطلق القذائف سكانها انطلاقا الجنوب ويتحمل الجنوبيون جراء التهجير والتشريد والقتل والتدمير,common-ground,
1079,التق وشهيب وفد الحركه وزارا جنبلاط حاوي القتال بين امل والفلسطينيين ليكون غالب اومغلو,anecdote,
1080,دعا الامين العام للحزب الشيوعي اللبناني السيد جورج حاوي الى وضع حد للقتال الدموي حركه امل والمقاتلين الفلسطينيين يفيد الا العدو الاسرائيلي المتربص بالجنوب والثوره الفلسطينيه والمقاومه الوطنيه,testimony,
1081,لقد اثبتنا وسنظل نثبت فتحيه الجنوب لبنان وللمقاومه الوطنيه اللبنانيه ونحن معكم الطريق حيوا تحيه ايها الاخوه الارض الفلسطينيه المحتله,testimony,"not sure about this - ""اثبتنا وسنظل نثبت"" makes it an assumption but its is a testimony because, apprently, someone is saying that"
1082,ولوحظ ان الزوارق الحربيه الاسرائيليه بذكرى صور النهار حفله خطابيه مخيم البصض حضرها جمهور ابناء المخيمات,anecdote,
1083,والقى امين سر اللجنه الشعبيه المخيم السيد حسين ابو عباش حيا التلاحم اللبناني الجنوب خطب باسم اتحاد المراه واسر شهداء المقاومه,testimony,
1084,شددت وحده منظمه التحرير الفلسطينيه ونضالها المشروع لاستعاده الحقوق المغتصبه والاراضي,testimony,
1085,وفي ختام الحفله وزع اتحاد المراه مساعدات وهدايا ابناء رجال المقاومه الفلسطينيه,anecdote,
1086,القضيه ومع تحقيق اماني الشعب وقد اي اعتداء لكننا ايضا تقبل بان يعتدي الفلسطيني المواطن اللبناني وان يخلق لبنان وضعا يساهم ضرب المقاومه الوطنيه اللبنانيه وعزل المنطقه الجنوبيه بقيه المناطق اللبنانيه,testimony,
1087,نامل الجميع ضبط اعصابهم الظروف الصعبه والعمل انهاء الوضع اسرع وقت ممكن وان تصب جميع الجهود محاربه العدو الاسرائيلي لانهاء الاحتلال وتحرير الارض اللبنانيه والفلسطينيه,testimony,
1088,وهذا واضحت حركات ياسر عرفات وتصريحاته كشف بوضوح تورطه مخطط ضرب وحده الصف الاسلامي متناسيا القضيه الفلسطينيه جمله وتفصيلا ومتبرعا بالقيام بما تستطيع اسرائيل القيام سواء لحجه مساعدتها الاستمرار تعطيل تنفيذ القرارات الدوليه المتعلقه بالجنوب ام لحجه طعن المقاومه الوطنيه اللبنانيه ظهرها طريق محاوله ضرب الصف الوطني والاسلامي الداعم,assumption,
1089,وهنا بد التركيز وقائع حصلت قبل الاجتياح ومنها ان اسرائيل حالت انتشار الجيش اللبناني الجنوب وساهمت تسهيل تسلم الجنوب للمقاومه الفلسطينيه,common-ground,not sur about this - between assumption and common-ground
1090,وعندما عقد مؤتمر الرياض والقاهره القاضيان بتشكيل قوات الردع العربيه بادرت اسرائيل الى وضع الخطوط الحمر وحالت تسليم قوات الردع العربيه مسؤوليه ضبط الاوضاع ومكنت المنظمات الفلسطينيه الاستمرار مال الاضطراب,common-ground,not sure about this
1091,النضال وكانهم وحدهم حياه العروبه يحملون السلم بالعرض يامنوا درسا وغيرها الضربات انزلت منذ عام اليوم,common-ground,not sure about this
1092,وراى رئيس لجنه الدفاع الحريات الديموقراطيه المحامي سنان براج ان اساليب خطف الاجانب وترويعهم وقتلهم العداء للامبرياليه والصهيونيه شيء ارهاب للارهاب جدوى شيم العرب واعتبر ان يقوم بهذه الاعمال يعد ماجورا وخارجا الدين,testimony,
1093,العمل يحجب القضيه الاساسيه وهي احتلال اسرائيل للجنوب اللبناني وممارسات اسرائيل الاراضي المحتله يحجب قضيتنا المحقه القضيه الفلسطينيه وبطولات المقاومه الوطنيه الجنوب,assumption,
1094,السلاح البسيط يمكن يشارك امل الجنوب واللبنانيون العرب لذلك ذكر خطابه بالمصريين والسوريين نفذوا عمليات الجنوب العرب وقتاله قتال العرب فلذلك يرد,assumption,not sure about this
1095,شككوا الدور السوري لبنان اتهموا دمشق بان اهدافها كانت القضاء المقاومه الفلسطينيه لبنان,testimony,
1096,والا فكيف يوافق صاحب التصريح منظمه التحرير الفلسطينيه الاعتذار العلني لاسرائيل بيان اصدرته واحتلال القرى الجنوبيه والاعتداء شعب لبنان بيروت والضاحيه والجنوب وقتل الابرياء اهلنا وتدمير العمارات ودور السكن ومحاوله مصادره القرار الوطني,assumption,
1097,وطريق الجنوب المقاومه الجنوب اي تجاوز ان نقل جريمه ترتكب حق لبنان,assumption,not sure but very likely an assumption?
1098,ان التصاريح السياسي والمواقف المشرعه والغايات الخاصه يمكن ان تغير او تبدل حقيقه الواقع وبالتالي فانها عاجزه تحوير الوطني وججته السليمه,assumption,
1099,واشاد بدور المقاومه الوطنيه اللبنانيه المتلاحمه المقاومه الفلسطينيه لدحر الاحتلال الاسرائيلي ارض الجنوب,testimony,
1100,لقد كانت التجربه خاضها لبنان حركه المقاومه الفلسطينيه قبل خصوصا الجنوب وبيروت تجربه قاسيه عاش الشعب الفوضى اكثر صعيد الفوضى السياسيه والامنيه والحزبيه القضايا المعاشه,common-ground,
1101,وانتقد غياب المسؤوليه القوميه مشاريع الاجماع العربي والتي كانت متفرجه ضرب المقاومه الفلسطينيه واللبنانيه الجنوب ايام الاحتلال,testimony,
1102,وضمان قيامه بدوره الوطني والقومي المعادي للصهيونيه وللامبرياليه,assumption,
1103,واكدت اخوه الكفاح والسلاح بيننا وبينكم وفي القوى الوطنيه اللبنانيه والفصائل الثوريه المقاومه الفلسطينيه وبين جماهير الشعبين الشقيقين اللبناني والفلسطيني,testimony,
1104,الوحده تعمدت بالدم معركه الصمود ضد العدوان وفي اطار جبهه المقاومه الوطنيه اللبنانيه ضد الاحتلال وفي معارك التصدي للاحتلال وللعملاء الجنوب والجبل والضاحيه وبيروت وكل الجبهات,common-ground,not sture about this - between assumption and common-ground
1105,منظمه العمل الى ممارسه معارضه للقوى السائده المناطق الوطنيه,testimony,
1106,رات منظمه العمل الشيوعي لبنان ان احياء جبهه المقاومه الوطنيه اللبنانيه والارتقاء الى مستوى العمل الجبهوي الحقيقي ظل سياسه مقارعه لممارسات القوى السائده المناطق الجنوبيه والدعوه الى استقامه العلاقه المقاومتين اللبنانيه والفلسطينيه ووقف الحرب الاهليه قاعده وعي,testimony,
1107,استحاله الجسم العسكري والجمع الدعوه الى الحلول الديموقراطيه العلمانيه للمساله الطائفيه وممارسه سياسه معارضه للقوى السائده المناطق الوطنيه يشكل برنامج نضال وطني متكامل,assumption,
1108,وشدد وجوب فهم استراتيجيه اسرائيل للمنطقه والعالم والمشاكل الاقليميه صنعتها اسرائيل معتبرا ان شعار زحفا زحفا القدس خيالي اذ ان القدس رمز للمساله الفلسطينيه الاسلاميه وان الشعار يمثل شعارا استراتيجيا,testimony,
1109,وان العمليات النوعيه للمقاومه استطاعت ان تكشف القناع الاسرائيلي لانها اسقطت نظريه جيش لبنان الجنوبي,assumption,
1110,وجرى التاكيد ضروره تكتيف اللقاء اجل تجثير التلاحم المصيري للقوى الوطنيه اللبنانيه والفلسطينبه وتصعيد منهج الكفاح المسلح الاراضي الفلسطينيه المحتله بعيدا,testimony,
1111,اسقط اتفاق ايار قاعده المشاركه مشروع القوى الوطنيه اللبنانيه ومشروع تطوير المقاومه الوطنبه اللبنانيه الجنوب,common-ground,not sure if common-ground or assumption
1112,الجنوب المعلمون المتعاقدون مصيرهم النهار العربي والدولي,anecdote,
